13326584,09-03-09,DEP,Noise,"Noise, Barking Dog (NR5)",10031,467 WEST 147 STREET,NEW YORK,MANHATTAN,40.82620061,-73.9458512
13315192,09-03-07,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2059 8 AVENUE,NEW YORK,MANHATTAN,40.80160727,-73.95743309
13310298,09-03-06,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2059 8 AVENUE,NEW YORK,MANHATTAN,40.80160727,-73.95743309
13326730,09-03-09,DEP,Noise,"Noise, Barking Dog (NR5)",10021,310 EAST 74 STREET,NEW YORK,MANHATTAN,40.76989168,-73.95688294
13333200,09-03-10,DEP,Noise,"Noise, Barking Dog (NR5)",10002,25 MONTGOMERY STREET,NEW YORK,MANHATTAN,40.71343376,-73.9850771
13342391,09-03-11,DEP,Noise,"Noise, Barking Dog (NR5)",10028,423 EAST 81 STREET,NEW YORK,MANHATTAN,40.7732735,-73.95079719
13342355,09-03-11,DEP,Noise,"Noise, Barking Dog (NR5)",10028,1100 MADISON AVENUE,NEW YORK,MANHATTAN,40.77850598,-73.96054584
13334357,09-03-10,DEP,Noise,"Noise, Barking Dog (NR5)",10009,192 AVENUE B,NEW YORK,MANHATTAN,40.72796359,-73.9791171
13363062,09-03-14,DEP,Noise,"Noise, Barking Dog (NR5)",10009,132 AVENUE D,NEW YORK,MANHATTAN,40.72445232,-73.97545991
13349839,09-03-12,DEP,Noise,"Noise, Barking Dog (NR5)",10023,75 WEST END AVENUE,NEW YORK,MANHATTAN,40.77441975,-73.98841757
13349858,09-03-12,DEP,Noise,"Noise, Barking Dog (NR5)",10032,35 FT WASHINGTON AVENUE,NEW YORK,MANHATTAN,40.83648717,-73.94454184
13357269,09-03-13,DEP,Noise,"Noise, Barking Dog (NR5)",10034,1793 RIVERSIDE DRIVE,NEW YORK,MANHATTAN,40.86650941,-73.93055743
13342065,09-03-11,DEP,Noise,"Noise, Barking Dog (NR5)",10011,225 WEST 23 STREET,NEW YORK,MANHATTAN,40.74448884,-73.99655354
13342115,09-03-11,DEP,Noise,"Noise, Barking Dog (NR5)",10019,411 WEST 50 STREET,NEW YORK,MANHATTAN,40.76375654,-73.98957099
13349137,09-03-12,DEP,Noise,"Noise, Barking Dog (NR5)",10027,116 WEST 121 STREET,NEW YORK,MANHATTAN,40.80553666,-73.94814368
13363490,09-03-14,DEP,Noise,"Noise, Barking Dog (NR5)",10033,1380 RIVERSIDE DRIVE,NEW YORK,MANHATTAN,40.85218536,-73.94143818
13380888,09-03-17,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2059 8 AVENUE,NEW YORK,MANHATTAN,40.80160727,-73.95743309
13366591,09-03-15,DEP,Noise,"Noise, Barking Dog (NR5)",10019,247 WEST 55 STREET,NEW YORK,MANHATTAN,40.76497713,-73.982766
13381001,09-03-17,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2059 8 AVENUE,NEW YORK,MANHATTAN,40.80160727,-73.95743309
13366828,09-03-15,DEP,Noise,"Noise, Barking Dog (NR5)",10037,2140 MADISON AVENUE,NEW YORK,MANHATTAN,40.81141554,-73.93652133
13366872,09-03-15,DEP,Noise,"Noise, Barking Dog (NR5)",10030,319 WEST 134 STREET,NEW YORK,MANHATTAN,40.81598823,-73.94739493
